original_filename,cell_id,bethesda_system,area,perimeter,compactness,eccentricity,circularity,distance_from_original_nucleus
images/dc2df7c3f88649ded343b13b9486cddf.png,67,Negative for intraepithelial lesion,369.5,606.2081507444382,79.1442259532615,0.7487620314769449,0.01263516053073219,1.4142135623730951
images/dc2df7c3f88649ded343b13b9486cddf.png,68,HSIL,283.5,386.634556889534,41.96028303159545,0.877658192101111,0.023832060409292647,11.661903789690601
images/dc2df7c3f88649ded343b13b9486cddf.png,69,HSIL,226.5,332.8944424390793,38.934537423449385,0.7411404960054658,0.025684137174254003,2.0
images/dc2df7c3f88649ded343b13b9486cddf.png,70,HSIL,228.0,340.6518018245697,40.50201869663381,0.5377958622024857,0.024690127361061923,24.020824298928627
images/dc2df7c3f88649ded343b13b9486cddf.png,71,HSIL,973.0,120.08326029777527,1.1793487116847332,0.3869509030686144,0.8479256305554204,4.242640687119285
images/dc2df7c3f88649ded343b13b9486cddf.png,72,HSIL,973.0,120.08326029777527,1.1793487116847332,0.3869509030686144,0.8479256305554204,6.708203932499369
images/dc2df7c3f88649ded343b13b9486cddf.png,73,SCC,803.0,118.08326029777527,1.3818193243305925,0.6500816979400537,0.7236836121715401,4.242640687119285
images/dc2df7c3f88649ded343b13b9486cddf.png,74,SCC,277.0,419.62236428260803,50.58568318007621,0.9014003705217932,0.019768439153824896,15.524174696260024
images/dc2df7c3f88649ded343b13b9486cddf.png,75,HSIL,279.0,420.45079135894775,50.42156033893676,0.8529974110533899,0.019832785682909058,18.867962264113206
images/dc2df7c3f88649ded343b13b9486cddf.png,76,HSIL,410.5,534.4924215078354,55.380908782766454,0.7163020426582375,0.01805676400007329,14.212670403551895
images/dc2df7c3f88649ded343b13b9486cddf.png,77,HSIL,280.0,416.1076455116272,49.208881718282946,0.8237048842003528,0.02032153475311475,14.317821063276353
images/dc2df7c3f88649ded343b13b9486cddf.png,78,SCC,644.5,119.35533845424652,1.758939539408861,0.9179350896599858,0.5685243736894317,8.06225774829855
images/dc2df7c3f88649ded343b13b9486cddf.png,79,SCC,524.5,732.256921172142,81.35263307413051,0.9010667760575466,0.012292165136053747,7.0
images/dc2df7c3f88649ded343b13b9486cddf.png,80,SCC,611.0,878.2985513210297,100.46927274082961,0.6098674854581322,0.009953291914231313,15.231546211727817
images/dc2df7c3f88649ded343b13b9486cddf.png,81,HSIL,285.0,426.1076455116272,50.69719478838201,0.762064253132251,0.01972495725205617,2.23606797749979
images/dc2df7c3f88649ded343b13b9486cddf.png,82,LSIL,419.0,94.28427076339722,1.6883193803316696,0.8548384119939559,0.5923049937409061,25.495097567963924
images/dc2df7c3f88649ded343b13b9486cddf.png,83,LSIL,230.5,313.78174459934235,33.99183053157043,0.8028763624669338,0.029418833418554346,31.32091952673165
images/dc2df7c3f88649ded343b13b9486cddf.png,84,LSIL,268.0,388.9360725879669,44.91710846852584,0.8579559259098739,0.022263231852974606,28.635642126552707
images/dc2df7c3f88649ded343b13b9486cddf.png,85,LSIL,642.5,702.433546423912,61.11214005746376,0.7511984103811294,0.01636336084875607,11.704699910719626
images/dc2df7c3f88649ded343b13b9486cddf.png,86,LSIL,528.5,91.21320307254791,1.2527388845632421,0.535345873700084,0.7982509462445898,2.23606797749979
images/dc2df7c3f88649ded343b13b9486cddf.png,87,LSIL,296.5,387.23758828639984,40.245789526129734,0.9359284120839994,0.02484731972647092,23.40939982143925
images/0cc6e576dac3046d279bba515e10a7a9.png,88,Negative for intraepithelial lesion,268.0,62.62741661071777,1.164620248620377,0.610367919728561,0.8586489898184511,3.0
images/0cc6e576dac3046d279bba515e10a7a9.png,89,Negative for intraepithelial lesion,409.5,541.5218590497971,56.98600527337572,0.9369128345969576,0.017548168102023594,12.041594578792296
images/0cc6e576dac3046d279bba515e10a7a9.png,90,Negative for intraepithelial lesion,285.0,407.0782079696655,46.270158158345716,0.8505029717410896,0.021612201898636278,15.033296378372908
images/0cc6e576dac3046d279bba515e10a7a9.png,91,Negative for intraepithelial lesion,260.5,64.72792184352875,1.2798696360730992,0.6130827617097463,0.7813295759310329,1.4142135623730951
images/0cc6e576dac3046d279bba515e10a7a9.png,92,Negative for intraepithelial lesion,55.5,29.41421353816986,1.240542463692057,0.5131053602145355,0.8060989682076957,37.48332962798263
images/0cc6e576dac3046d279bba515e10a7a9.png,93,SCC,191.0,304.71067690849304,38.68406573702056,0.9875832841759854,0.02585043689042753,12.041594578792296
images/0cc6e576dac3046d279bba515e10a7a9.png,94,SCC,800.0,137.7401144504547,1.8872134714801128,0.9293670883601364,0.5298817622447953,7.211102550927978
images/0cc6e576dac3046d279bba515e10a7a9.png,95,SCC,800.0,137.7401144504547,1.8872134714801128,0.9293670883601364,0.5298817622447953,14.317821063276353
images/0cc6e576dac3046d279bba515e10a7a9.png,96,SCC,210.5,304.06601536273956,34.95214244782119,0.7491385247713637,0.02861054945323779,8.54400374531753
images/0cc6e576dac3046d279bba515e10a7a9.png,97,LSIL,207.5,294.8944424390793,33.35071973844645,0.28410980112372913,0.02998436039289454,3.1622776601683795
images/0cc6e576dac3046d279bba515e10a7a9.png,98,LSIL,201.5,279.722869515419,30.900893343103203,0.4725989246158827,0.03236152395002492,3.1622776601683795
images/0cc6e576dac3046d279bba515e10a7a9.png,99,ASC-US,679.0,114.56854152679443,1.5383357421880794,0.8890752432764436,0.6500531532717507,6.324555320336759
images/0cc6e576dac3046d279bba515e10a7a9.png,100,ASC-US,208.0,345.0538227558136,45.55126973879245,0.9097362503596679,0.021953284853185515,16.278820596099706
images/0cc6e576dac3046d279bba515e10a7a9.png,101,SCC,397.0,88.42640614509583,1.5673413033486308,0.9126401424858034,0.6380231273580911,5.0990195135927845
images/0cc6e576dac3046d279bba515e10a7a9.png,102,SCC,180.0,320.7695519924164,45.48873985577692,0.9313135566149026,0.021983462350694316,15.524174696260024
images/0cc6e576dac3046d279bba515e10a7a9.png,103,SCC,1125.0,198.56854152679443,2.7890641631525863,0.5564298101275612,0.3585432035631843,6.082762530298219
images/0cc6e576dac3046d279bba515e10a7a9.png,104,SCC,1125.0,198.56854152679443,2.7890641631525863,0.5564298101275612,0.3585432035631843,7.810249675906654
images/0cc6e576dac3046d279bba515e10a7a9.png,105,SCC,621.0,276.85281229019165,9.821920503616445,0.98005495780788,0.10181308224107481,3.605551275463989
images/0cc6e576dac3046d279bba515e10a7a9.png,106,SCC,288.5,69.55634891986847,1.33449783412181,0.7625600379611689,0.7493455398959623,3.1622776601683795
images/0cc6e576dac3046d279bba515e10a7a9.png,107,SCC,264.0,368.2497808933258,40.87626474779436,0.9930204347293679,0.024464074840741385,13.038404810405298
images/0cc6e576dac3046d279bba515e10a7a9.png,108,SCC,1619.0,199.0538227558136,1.9475307885041708,0.8421596689368981,0.5134707014147203,2.8284271247461903
images/0cc6e576dac3046d279bba515e10a7a9.png,109,SCC,243.0,345.2792184352875,39.041342419099486,0.9353736930138832,0.025613873346496105,17.029386365926403
images/0cc6e576dac3046d279bba515e10a7a9.png,110,SCC,201.5,295.5807341337204,34.503832147986685,0.7049059614141652,0.028982287987925726,5.0990195135927845
images/0cc6e576dac3046d279bba515e10a7a9.png,111,SCC,251.0,367.62236428260803,42.84698446833517,0.9227155094391758,0.023338865322926543,24.041630560342615
images/0cc6e576dac3046d279bba515e10a7a9.png,112,HSIL,2008.0,274.3675310611725,2.9832651715934504,0.3832970898357776,0.3352031892846691,10.44030650891055
images/0cc6e576dac3046d279bba515e10a7a9.png,113,HSIL,680.5,121.69848430156708,1.7319380160583553,0.8933546745604548,0.5773878688082948,3.605551275463989
images/0cc6e576dac3046d279bba515e10a7a9.png,114,LSIL,913.5,136.5269113779068,1.6237460778353494,0.6181594255218669,0.615859840187033,5.385164807134504
images/0cc6e576dac3046d279bba515e10a7a9.png,115,LSIL,49.0,28.0,1.2732395447351628,0.0,0.7853981633974483,18.027756377319946
images/0cc6e576dac3046d279bba515e10a7a9.png,116,HSIL,820.5,136.18376553058624,1.7987144658321823,0.6546508934024198,0.5559526089302596,6.4031242374328485
images/0cc6e576dac3046d279bba515e10a7a9.png,117,HSIL,1872.5,354.4091612100601,5.337995320079694,0.7235836390733403,0.1873362451702319,9.055385138137417
images/0cc6e576dac3046d279bba515e10a7a9.png,118,HSIL,228.5,352.7523070573807,43.335484572234854,0.9302691554429722,0.023075777503609646,5.385164807134504
images/0cc6e576dac3046d279bba515e10a7a9.png,119,Negative for intraepithelial lesion,369.5,575.6639944314957,71.36969272626588,0.9143754626298075,0.014011549746128785,10.44030650891055
images/0cc6e576dac3046d279bba515e10a7a9.png,120,Negative for intraepithelial lesion,166.0,235.68123936653137,26.627603078101252,0.5643514229362703,0.03755501376022868,14.7648230602334
images/0cc6e576dac3046d279bba515e10a7a9.png,121,Negative for intraepithelial lesion,713.5,115.21320307254791,1.4804735747216815,0.7082200483008734,0.6754595401596364,10.04987562112089
images/0cc6e576dac3046d279bba515e10a7a9.png,122,HSIL,160.0,51.31370830535889,1.3095948408916025,0.6834031278337321,0.7635949446159828,12.806248474865697
images/0cc6e576dac3046d279bba515e10a7a9.png,123,HSIL,425.0,604.6173119544983,68.44825206306959,0.8966050513728983,0.014609576868063481,5.385164807134504
images/0cc6e576dac3046d279bba515e10a7a9.png,124,HSIL,70.0,32.82842707633972,1.225158409330895,0.4899555151496464,0.816220982024796,16.1245154965971
images/0cc6e576dac3046d279bba515e10a7a9.png,125,HSIL,288.5,418.83556735515594,48.38730430264079,0.5260580649909634,0.020666578029341135,16.278820596099706
images/0cc6e576dac3046d279bba515e10a7a9.png,126,HSIL,223.5,320.5512965917587,36.585389606181685,0.9944477393393951,0.027333315587570895,11.40175425099138
images/0cc6e576dac3046d279bba515e10a7a9.png,127,HSIL,356.0,513.7056245803833,58.988693816479305,0.7719058126999088,0.016952401134887246,14.142135623730951
images/0cc6e576dac3046d279bba515e10a7a9.png,128,HSIL,214.5,337.4385987520218,42.242766960156494,0.92707347075571,0.023672691728342583,16.0312195418814
images/0cc6e576dac3046d279bba515e10a7a9.png,129,HSIL,42.0,26.0,1.2808183515490625,0.54373973731304,0.7807508369868126,12.727922061357855
images/0cc6e576dac3046d279bba515e10a7a9.png,130,HSIL,178.0,250.16652059555054,27.97876304613039,0.9696388556967109,0.03574139422644366,1.0
images/0cc6e576dac3046d279bba515e10a7a9.png,131,ASC-H,926.0,132.28427076339722,1.5038189888640094,0.8495226452567388,0.6649736486938522,5.830951894845301
images/dbf4ff8985d6e352b46cd8f42add72e8.png,132,HSIL,43.0,24.485281229019165,1.1095116671843746,0.2668520792244994,0.901297417212129,2.23606797749979
images/dbf4ff8985d6e352b46cd8f42add72e8.png,133,HSIL,215.0,346.3675310611725,44.40440181441759,0.9780285374891907,0.022520289861788244,2.23606797749979
images/dbf4ff8985d6e352b46cd8f42add72e8.png,134,HSIL,279.0,72.14213538169861,1.4844443428443599,0.8867084427807277,0.673652740717708,16.1245154965971
images/dbf4ff8985d6e352b46cd8f42add72e8.png,135,HSIL,133.5,226.18376553058624,30.495217149909546,0.7241483870016385,0.03279202751973078,25.612496949731394
images/dbf4ff8985d6e352b46cd8f42add72e8.png,136,HSIL,258.0,419.6812393665314,54.32622669627373,0.7969841876793563,0.018407315597138475,15.524174696260024
images/dbf4ff8985d6e352b46cd8f42add72e8.png,137,HSIL,1669.0,249.0538227558136,2.9574691534448223,0.9459225520855341,0.33812694169107826,22.360679774997898
images/dbf4ff8985d6e352b46cd8f42add72e8.png,138,HSIL,180.0,282.71067690849304,35.33475234586753,0.9367386522101544,0.028300750213605275,13.038404810405298
images/dbf4ff8985d6e352b46cd8f42add72e8.png,139,HSIL,263.5,403.722869515419,49.22392260398512,0.9282897721751376,0.020315325295084077,26.30589287593181
images/dbf4ff8985d6e352b46cd8f42add72e8.png,140,HSIL,434.0,609.2203433513641,68.05330172060808,0.7682798028521779,0.014694364192724794,20.0
images/dbf4ff8985d6e352b46cd8f42add72e8.png,141,HSIL,383.5,519.9482651948929,56.097697306471865,0.908729088153934,0.017826043634854016,13.45362404707371
images/dbf4ff8985d6e352b46cd8f42add72e8.png,142,HSIL,438.5,341.4385987520218,21.15659483791072,0.885836894588793,0.047266585556957855,14.422205101855956
images/dbf4ff8985d6e352b46cd8f42add72e8.png,143,HSIL,446.0,351.6812393665314,22.067527667791857,0.6902910813606087,0.04531545241742357,4.0
images/dbf4ff8985d6e352b46cd8f42add72e8.png,144,HSIL,136.5,45.899494767189026,1.2282118828959274,0.6570998279950055,0.8141917644064474,23.021728866442675
images/dbf4ff8985d6e352b46cd8f42add72e8.png,145,HSIL,179.0,277.53910398483276,34.24407730073836,0.9717816608971062,0.0292021300856729,15.297058540778355
images/dbf4ff8985d6e352b46cd8f42add72e8.png,146,HSIL,17.0,29.656854152679443,4.117099637102722,0.5269658602234819,0.24288943385973483,48.27007354458868
images/dbf4ff8985d6e352b46cd8f42add72e8.png,147,HSIL,117.0,191.5979790687561,24.96813604878158,0.911857724410229,0.04005104738480464,34.48187929913333
images/dbf4ff8985d6e352b46cd8f42add72e8.png,148,HSIL,68.5,112.04163014888763,14.58338705271646,0.5034705910958209,0.06857117598162693,45.803929962395145
images/dbf4ff8985d6e352b46cd8f42add72e8.png,149,HSIL,209.0,218.76955199241638,18.222904732638153,0.8567263828470728,0.0548759934089404,33.60059523282288
images/dbf4ff8985d6e352b46cd8f42add72e8.png,150,HSIL,317.5,363.23758828639984,33.06952625595457,0.9527937337821193,0.030239320402116066,8.94427190999916
images/dbf4ff8985d6e352b46cd8f42add72e8.png,151,HSIL,260.0,379.2792184352875,44.028600666224186,0.9793423805150097,0.022712509252358175,19.1049731745428
images/dbf4ff8985d6e352b46cd8f42add72e8.png,152,HSIL,283.0,415.76449966430664,48.606965426021205,0.5816869404675599,0.02057318310730546,16.1245154965971
images/dbf4ff8985d6e352b46cd8f42add72e8.png,153,HSIL,2567.0,260.3675310611725,2.1015412410948144,0.6534103375910759,0.47584124472334516,10.816653826391969
images/dbf4ff8985d6e352b46cd8f42add72e8.png,154,HSIL,448.0,656.9604578018188,76.66384245047549,0.715693951778123,0.013043958769037642,18.110770276274835
images/dbf4ff8985d6e352b46cd8f42add72e8.png,155,HSIL,198.5,311.78174459934235,38.970052473567755,0.6723454179483652,0.025660730138309943,38.28837943815329
images/dbf4ff8985d6e352b46cd8f42add72e8.png,156,HSIL,48.5,27.41421353816986,1.2331047764447918,0.27868151388751483,0.8109610951983623,39.35733730830886
images/dbf4ff8985d6e352b46cd8f42add72e8.png,157,HSIL,146.5,245.8406196832657,32.82916186252081,0.8944468509399449,0.03046072282282793,27.51363298439521
images/dbf4ff8985d6e352b46cd8f42add72e8.png,158,HSIL,105.0,170.76955199241638,22.10149823694094,0.9395476273959029,0.04524580140583309,37.656340767525464
images/dbf4ff8985d6e352b46cd8f42add72e8.png,159,HSIL,134.0,94.28427076339722,5.279147913126638,0.9780582057601163,0.1894245087381418,34.0147027033899
images/dbf4ff8985d6e352b46cd8f42add72e8.png,160,HSIL,146.0,108.76955199241638,6.448399856795682,0.9773348106690222,0.15507723190368608,43.18564576337837
images/dbf4ff8985d6e352b46cd8f42add72e8.png,161,HSIL,253.0,268.85281229019165,22.735200166979208,0.9535886465019928,0.0439846578281905,28.30194339616981
images/dbf4ff8985d6e352b46cd8f42add72e8.png,162,HSIL,468.0,568.8183224201202,55.01630731256433,0.7917890073940361,0.01817642893258351,14.7648230602334
images/dbf4ff8985d6e352b46cd8f42add72e8.png,163,HSIL,48.0,26.82842707633972,1.1932716452089387,0.39767565701318963,0.8380321480151343,19.235384061671343
images/dbf4ff8985d6e352b46cd8f42add72e8.png,164,HSIL,133.5,223.01219260692596,29.645998718238907,0.826559169049887,0.033731364880103594,27.313000567495326
images/dbf4ff8985d6e352b46cd8f42add72e8.png,165,HSIL,141.5,232.6690467596054,30.444645202807813,0.9495785666857166,0.03284649873035055,37.107950630558946
images/dbf4ff8985d6e352b46cd8f42add72e8.png,166,HSIL,213.0,323.3380935192108,39.05928410563794,0.9633898706065996,0.025602107742052977,25.0
images/dbf4ff8985d6e352b46cd8f42add72e8.png,167,HSIL,184.0,64.48528122901917,1.7984298792727627,0.7739791966944215,0.5560405838032303,25.612496949731394
images/dbf4ff8985d6e352b46cd8f42add72e8.png,168,HSIL,184.0,64.48528122901917,1.7984298792727627,0.7739791966944215,0.5560405838032303,17.46424919657298
images/dbf4ff8985d6e352b46cd8f42add72e8.png,169,HSIL,256.5,332.61017167568207,34.322097393563965,0.8790205014570204,0.02913574856842865,33.28663395418648
images/dbf4ff8985d6e352b46cd8f42add72e8.png,170,HSIL,393.0,534.2497808933258,57.79447074894849,0.8500230561596089,0.017302693268770767,24.515301344262525
images/dbf4ff8985d6e352b46cd8f42add72e8.png,171,HSIL,220.0,302.911687374115,33.18940873790547,0.829731032739088,0.030130093847014056,29.274562336608895
images/dbf4ff8985d6e352b46cd8f42add72e8.png,172,HSIL,48.5,27.41421353816986,1.2331047764447918,0.27868151388751483,0.8109610951983623,26.40075756488817
images/dbf4ff8985d6e352b46cd8f42add72e8.png,174,HSIL,108.0,173.5979790687561,22.20525222494955,0.9299510569141689,0.04503439050678344,49.20365840057018
