original_filename,cell_id,bethesda_system,nucleus_x,nucleus_y,area,perimeter,compactness,hu_moments,eccentricity
images/9ae8a4edde40219bad6303cebc672ee4.png,47,Negative for intraepithelial lesion,50,50,9394.0,431.79898941516876,1.5794388753843986,"[ 1.67629623e-01  9.12225687e-06  2.58875679e-05  6.40690536e-07
  1.03519112e-12 -7.80144307e-11  2.39512840e-12]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,48,SCC,50,50,3667.5,296.5269112586975,1.9078676367528293,"[ 2.72191629e-01  3.85842910e-02  4.23088629e-03  7.76535375e-04
  1.18473475e-06  1.17127048e-04 -7.59962638e-07]",1.7678571428571428
images/dc2df7c3f88649ded343b13b9486cddf.png,49,SCC,50,50,7050.5,675.0365773439407,5.143098371537803,"[ 2.60358938e-01  2.76754908e-03  1.07541394e-04  8.53441695e-05
  1.30216534e-09  4.02445700e-06 -8.07178555e-09]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,50,SCC,50,50,7824.0,596.2253954410553,3.6156154605585633,"[ 1.90517034e-01  1.03848129e-03  1.09095397e-05  9.69090321e-05
 -8.99025148e-10 -3.00517085e-06  3.02003466e-09]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,51,SCC,50,50,3.0,6.828427076339722,1.2368306322699583,"[ 1.85185185e-01  8.57338820e-03  2.46251807e-22  2.42418437e-22
  5.92275064e-44  7.38112292e-24 -4.87902388e-46]",2.0
images/dc2df7c3f88649ded343b13b9486cddf.png,52,SCC,50,50,,,,,
images/dc2df7c3f88649ded343b13b9486cddf.png,53,SCC,50,50,9431.5,435.55634891986847,1.6006562111567666,"[ 1.70941568e-01  7.56399423e-05  1.84995800e-05  3.63060405e-06
 -2.93516527e-11 -3.14378774e-08 -4.87820922e-12]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,54,SCC,50,50,9525.0,418.97056245803833,1.4665341187858492,"[ 1.70257453e-01  3.62794094e-05  8.04538366e-06  2.55548237e-06
 -1.15777063e-11 -1.53885858e-08 -4.71724807e-13]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,55,LSIL,50,50,2273.5,294.4680359363556,3.0350894616433965,"[ 3.99098064e-01  1.11611008e-01  2.97871052e-03  4.66916993e-04
  5.57157924e-08 -6.61666808e-05 -5.47821519e-07]",2.75
images/dc2df7c3f88649ded343b13b9486cddf.png,56,LSIL,50,50,,,,,
images/dc2df7c3f88649ded343b13b9486cddf.png,57,SCC,50,50,110.0,46.14213514328003,1.5402556994227043,"[ 1.93251774e-01  5.98643052e-03  1.75836161e-03  7.00471408e-05
  2.03445934e-08  1.29707566e-06 -1.37998140e-08]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,58,SCC,50,50,2.0,6.828427076339722,1.8552459484049375,"[ 2.50000000e-01  3.47222222e-02  4.86414512e-22  1.34518308e-21
  1.06092938e-42 -1.88906295e-22  2.41715046e-43]",3.0
images/dc2df7c3f88649ded343b13b9486cddf.png,59,SCC,50,50,2.0,6.828427076339722,1.8552459484049375,"[2.50000000e-01 3.47222222e-02 3.31125731e-21 2.74431547e-21
 7.86260402e-42 7.65920241e-23 2.57237224e-42]",3.0
images/dc2df7c3f88649ded343b13b9486cddf.png,60,SCC,50,50,,,,,
images/dc2df7c3f88649ded343b13b9486cddf.png,61,Negative for intraepithelial lesion,50,50,9303.0,448.6274164915085,1.721625696901394,"[ 1.72786934e-01  2.43010819e-05  5.92085324e-06  1.85528847e-06
  5.93483531e-12  8.95752913e-09 -1.60896566e-12]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,62,Negative for intraepithelial lesion,50,50,9424.0,406.1421352624893,1.3928711851049627,"[ 1.67016812e-01  1.26091561e-04  3.56894221e-05  2.78130100e-07
 -8.74636011e-13  1.91394351e-09  5.36135132e-14]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,63,Negative for intraepithelial lesion,50,50,9801.0,396.0,1.2732395447351628,"[0.16666667 0.         0.         0.         0.         0.
 0.        ]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,64,Negative for intraepithelial lesion,50,50,9541.0,419.3137083053589,1.4664739797552588,"[ 1.69227291e-01  4.20236412e-05  1.06625527e-05  1.42960139e-06
 -5.57486730e-12 -9.26389782e-09  2.72579808e-13]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,65,SCC,50,50,7462.0,556.1665201187134,3.298713326244643,"[ 1.83549920e-01  1.39614463e-04  8.47987131e-05  3.54818834e-05
  1.17321848e-09 -1.08709105e-08 -1.55291731e-09]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,66,SCC,50,50,8671.0,497.5979790687561,2.2723653872307774,"[ 1.82360294e-01  3.85815791e-05  2.57734450e-05  3.34666112e-05
 -5.34877609e-10 -8.06672100e-08  8.24605312e-10]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,67,Negative for intraepithelial lesion,50,50,491.5,162.18376541137695,4.258742406272364,"[ 4.27300500e-01  9.43518005e-02  1.64771992e-02  1.73323069e-03
 -9.15496712e-06 -5.11601710e-04 -1.40701972e-06]",1.8953125056493239
images/dc2df7c3f88649ded343b13b9486cddf.png,68,HSIL,50,50,15.5,15.41421353816986,1.2198352524690947,"[ 1.65426546e-01  1.39697713e-04  5.48454146e-05  9.18509277e-07
  6.51921768e-12 -1.08562090e-08  0.00000000e+00]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,69,HSIL,50,50,1886.5,229.15432810783386,2.215080199973565,"[2.07784247e-01 9.45094021e-03 1.77271325e-03 5.52229741e-05
 1.26350815e-08 1.12949316e-06 1.17852243e-08]",1.1090909242235945
images/dc2df7c3f88649ded343b13b9486cddf.png,70,HSIL,50,50,141.0,55.31370830535889,1.7267782651637278,"[ 2.08412682e-01  1.03033817e-02  2.25657544e-03  2.20521759e-04
  1.32181705e-07  1.40955915e-05 -8.20205750e-08]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,71,HSIL,50,50,8812.0,477.2548327445984,2.0569148666712813,"[ 1.74385736e-01  1.27293525e-04  1.55172691e-04  7.45650414e-06
 -9.61159993e-11 -7.34282555e-08 -2.34718619e-10]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,72,HSIL,50,50,8068.0,492.2253952026367,2.389748948105055,"[ 1.80291221e-01  2.90005861e-04  3.24123913e-04  2.79437023e-05
 -1.16326827e-09 -1.23723345e-07 -2.39147305e-09]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,73,SCC,50,50,7706.0,471.5391038656235,2.296130454877045,"[ 1.77541543e-01  6.20041434e-04  4.96646195e-05  1.40672413e-05
 -3.47088345e-10  3.17932654e-07  1.33350952e-10]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,74,SCC,50,50,5630.0,654.2497806549072,6.050188594451998,"[ 3.17101458e-01  2.40073730e-03  1.39670001e-03  1.81212578e-04
 -8.05953303e-08  4.13705626e-06  4.26107659e-08]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,75,HSIL,50,50,300.5,94.72792184352875,2.3763022499577344,"[ 3.10671262e-01  5.10870937e-02  7.53681003e-03  1.90107592e-03
  5.72608240e-06  3.00628265e-04 -4.35830594e-06]",1.9375
images/dc2df7c3f88649ded343b13b9486cddf.png,76,HSIL,50,50,5583.5,769.6639943122864,8.442789397326528,"[ 3.30473183e-01  9.79285941e-04  4.26648120e-03  2.03869437e-05
 -4.87686071e-09  6.32433304e-07 -3.51677693e-09]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,77,HSIL,50,50,2.0,16.82842707633972,11.26800913941235,"[ 2.50000000e-01  3.47222222e-02  2.67475535e-22  2.51998803e-22
  6.54237389e-44 -4.63865277e-23 -2.94132724e-46]",8.0
images/dc2df7c3f88649ded343b13b9486cddf.png,78,SCC,50,50,7836.0,470.225395321846,2.245473164076102,"[ 1.71005521e-01  4.72692996e-04  7.17331268e-05  6.08321002e-06
  6.49601194e-11  8.58346062e-08 -1.09216128e-10]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,79,SCC,50,50,2343.0,234.28427076339722,1.8642498281488906,"[ 2.25321669e-01  2.02074755e-02  1.18216286e-03  1.40730399e-04
  5.72791220e-08  1.98748154e-05 -3.74076175e-09]",1.711111111111111
images/dc2df7c3f88649ded343b13b9486cddf.png,80,SCC,50,50,176.0,79.31370830535889,2.8442906894291915,"[3.77354742e-01 8.44999722e-02 1.39791503e-02 7.51747314e-03
 7.49971300e-05 2.03868505e-03 1.77256719e-05]",2.0833333333333335
images/dc2df7c3f88649ded343b13b9486cddf.png,81,HSIL,50,50,5.0,10.828427076339722,1.866168626502612,"[ 1.98222222e-01  5.64167901e-03  1.69501112e-03  4.37584416e-05
 -1.19173322e-08 -3.28674517e-06  3.08120353e-17]",1.0
images/dc2df7c3f88649ded343b13b9486cddf.png,82,LSIL,50,50,314.5,112.38477599620819,3.195835780351815,"[ 3.19313686e-01  4.62484756e-02  1.69461245e-02  1.39334857e-03
 -1.56586788e-06 -1.62475133e-04  6.58700218e-06]",2.6875
images/dc2df7c3f88649ded343b13b9486cddf.png,83,LSIL,50,50,,,,,
images/dc2df7c3f88649ded343b13b9486cddf.png,84,LSIL,50,50,254.5,95.55634880065918,2.8551007846789784,"[2.74608064e-01 4.38645446e-02 3.83953901e-03 1.53343248e-03
 3.62356320e-06 2.67690648e-04 8.45077120e-07]",3.6363636363636362
images/dc2df7c3f88649ded343b13b9486cddf.png,85,LSIL,50,50,43.5,35.071067690849304,2.250084635846874,"[ 2.34659186e-01  1.56161100e-02  1.64276219e-03  4.07227491e-04
  3.25075597e-07  3.05051664e-05 -7.25623524e-08]",1.84905657366449
images/dc2df7c3f88649ded343b13b9486cddf.png,86,LSIL,50,50,114.5,57.071067690849304,2.26368839391073,"[2.34351507e-01 1.40485526e-02 5.33496116e-03 1.96728078e-03
 6.19763518e-06 2.12220738e-04 1.48607523e-06]",1.5
images/dc2df7c3f88649ded343b13b9486cddf.png,87,LSIL,50,50,1071.5,284.8111822605133,6.024375501260452,"[4.73530721e-01 1.27043124e-01 1.50736608e-03 9.99712676e-04
 7.77594715e-07 3.53825499e-04 9.49428042e-07]",2.393939393939394
images/0cc6e576dac3046d279bba515e10a7a9.png,88,Negative for intraepithelial lesion,50,50,19.5,22.242640495300293,2.018962300399527,"[2.37394427e-01 2.76184024e-02 1.04450771e-03 2.38099604e-04
 1.01872919e-07 2.63682465e-05 6.09990781e-08]",3.0
images/0cc6e576dac3046d279bba515e10a7a9.png,89,Negative for intraepithelial lesion,50,50,,,,,
images/0cc6e576dac3046d279bba515e10a7a9.png,90,Negative for intraepithelial lesion,50,50,6264.5,583.5807342529297,4.326190253937433,"[ 2.72280975e-01  1.62491889e-03  3.86142034e-03  7.60890739e-04
  6.02347428e-07  3.06299575e-05 -1.15681261e-06]",1.0
images/0cc6e576dac3046d279bba515e10a7a9.png,91,Negative for intraepithelial lesion,50,81,3.5,16.242640614509583,5.998399156615538,"[ 1.59054098  2.27380955  0.37552335  0.26780663  0.0848301   0.40258618
 -0.00407498]",2.9090910899390017
images/0cc6e576dac3046d279bba515e10a7a9.png,92,Negative for intraepithelial lesion,50,70,1.5,5.414213538169861,1.5551405220855101,"[ 2.05761317e-01  1.26166404e-02  1.57586916e-03  2.77662961e-04
  1.70442557e-07  2.81789491e-05 -6.84383945e-08]",2.0
images/0cc6e576dac3046d279bba515e10a7a9.png,93,SCC,50,50,,,,,
images/0cc6e576dac3046d279bba515e10a7a9.png,94,SCC,50,50,7880.5,531.2964630126953,2.8504288961087183,"[ 1.95082962e-01  4.12938118e-04  1.55981108e-05  4.35142415e-05
 -1.13325388e-09 -7.65879311e-07 -3.03716801e-11]",1.0
images/0cc6e576dac3046d279bba515e10a7a9.png,95,SCC,50,50,7017.0,644.3086559772491,4.707893082012492,"[ 2.12822196e-01  7.15516304e-04  6.46624972e-04  7.90146141e-05
  3.83519824e-09  1.77901785e-06 -1.74436105e-08]",1.0
images/0cc6e576dac3046d279bba515e10a7a9.png,96,SCC,50,50,2762.0,267.0538228750229,2.0547739930204236,"[2.38040952e-01 2.11974011e-02 4.00230172e-03 2.57637036e-04
 4.08764794e-08 7.09506501e-06 2.58404736e-07]",1.296875
images/0cc6e576dac3046d279bba515e10a7a9.png,97,LSIL,50,50,4150.5,430.4680360555649,3.5528063436155985,"[ 3.89633428e-01  4.26744999e-02  4.71396026e-02  4.71998932e-03
 -7.01588850e-05 -9.55477644e-04  5.88364205e-06]",1.0
images/0cc6e576dac3046d279bba515e10a7a9.png,98,LSIL,50,50,4375.5,457.43859815597534,3.8056431442320444,"[ 3.49302039e-01  3.20531714e-02  2.53296172e-02  2.20728777e-03
 -1.64222900e-05 -3.91301527e-04 -1.64541297e-06]",1.0
images/0cc6e576dac3046d279bba515e10a7a9.png,99,ASC-US,50,50,8543.5,460.87005710601807,1.9783872193185317,"[ 1.94187151e-01  4.44117323e-04  8.79449404e-05  1.04330083e-04
 -9.75293664e-09 -2.18346075e-06  2.17973749e-09]",1.0
images/0cc6e576dac3046d279bba515e10a7a9.png,100,ASC-US,50,31,8025.5,511.35533821582794,2.592767803170705,"[ 2.08705422e-01  1.01404802e-03  1.23558524e-04  1.40351122e-04
 -1.84088068e-08 -3.76133041e-06  1.64857976e-09]",1.0
images/0cc6e576dac3046d279bba515e10a7a9.png,101,SCC,50,50,1.5,5.414213538169861,1.5551405220855101,"[ 2.05761317e-01  1.26166404e-02  1.57586916e-03  2.77662961e-04
  1.70442557e-07  2.81789491e-05 -6.84383944e-08]",2.0
images/0cc6e576dac3046d279bba515e10a7a9.png,102,SCC,50,50,6666.0,639.3969684839249,4.880518601483742,"[2.34532227e-01 7.04731139e-03 3.06359711e-04 1.57450627e-05
 1.00318062e-09 5.38697959e-07 4.35253903e-10]",1.0
images/0cc6e576dac3046d279bba515e10a7a9.png,103,SCC,50,50,9207.5,468.3847758769989,1.8960681784930684,"[ 1.72850774e-01  1.96705640e-05  4.64910863e-05  3.39104206e-06
 -3.21817100e-11 -1.32405316e-08 -2.78786341e-11]",1.0
images/0cc6e576dac3046d279bba515e10a7a9.png,104,SCC,50,50,8918.5,459.8406195640564,1.886744021508269,"[ 1.72041365e-01  3.06660460e-04  1.25765448e-04  2.30080514e-06
 -3.78691661e-11 -3.95732873e-08  9.88544371e-12]",1.0
images/0cc6e576dac3046d279bba515e10a7a9.png,105,SCC,50,50,40.0,33.31370830535889,2.207883236760506,"[ 2.20690538e-01  1.44896117e-02  3.90983965e-03  7.08033212e-04
  1.17775001e-06  8.30105233e-05 -2.61226797e-08]",1.851351423394606
images/0cc6e576dac3046d279bba515e10a7a9.png,106,SCC,50,50,7663.5,516.1248898506165,2.766129960601858,"[1.88209981e-01 5.66338799e-04 1.17060110e-03 4.66410070e-05
 3.45425824e-09 1.06218610e-06 1.03363302e-08]",1.0
images/0cc6e576dac3046d279bba515e10a7a9.png,107,SCC,50,50,7664.0,580.5096660852432,3.4990774148750368,"[ 2.21828141e-01  6.88918677e-04  1.11353088e-05  8.48305515e-05
 -7.50276708e-10 -1.31326187e-06  2.49694616e-09]",1.0
images/0cc6e576dac3046d279bba515e10a7a9.png,108,SCC,50,50,7429.0,504.3675307035446,2.724921645290437,"[ 1.75024116e-01  4.64427576e-04  3.97054899e-04  5.80895899e-06
 -1.75383506e-10 -1.24656135e-07 -2.16957022e-10]",1.0
images/0cc6e576dac3046d279bba515e10a7a9.png,109,SCC,50,50,6278.5,678.5512962341309,5.835789339331746,"[ 2.66858336e-01  1.86522396e-03  5.96493206e-04  4.59653103e-04
  1.13080578e-07 -1.17171330e-06 -2.12465975e-07]",1.0
images/0cc6e576dac3046d279bba515e10a7a9.png,110,SCC,50,50,1066.0,234.71067702770233,4.112430994182636,"[ 3.79456067e-01  5.24749996e-02  9.24471454e-03  1.74448927e-03
  5.76843198e-06  1.41659714e-04 -3.97548720e-06]",1.3817006425135399
images/0cc6e576dac3046d279bba515e10a7a9.png,111,SCC,50,50,45.0,33.65685415267944,2.0032016247844178,"[ 2.39445511e-01  1.72060689e-02  3.47961788e-03  5.42619180e-05
  1.57337109e-08  6.68169307e-06 -1.75606471e-08]",1.5714285714285714
images/0cc6e576dac3046d279bba515e10a7a9.png,112,HSIL,50,50,8732.0,466.42640590667725,1.9826345381592618,"[ 1.74844510e-01  1.08765995e-04  4.37059809e-05  4.93657438e-06
 -7.13883881e-11 -5.14731037e-08 -1.27147906e-11]",1.0
images/0cc6e576dac3046d279bba515e10a7a9.png,113,HSIL,50,50,,,,,
