original_filename,cell_id,bethesda_system,area,perimeter,compactness,eccentricity,circularity,distance_from_original_nucleus
images/21b6561df430853f3831fd83389c109f.png,7139,Negative for intraepithelial lesion,238.5,57.55634891986847,1.1053205031383582,0.4808630550432552,0.9047149647189936,7.615773105863909
images/30c400872fcaf018f0605eeff12d0f51.png,6283,Negative for intraepithelial lesion,36.0,24.0,1.2732395447351628,0.0,0.7853981633974483,17.204650534085253
images/0d2057f820c3b157fd030fe3308f60dc.png,3505,Negative for intraepithelial lesion,1070.0,123.74011445045473,1.1387473649826452,0.5310911127668806,0.87815790468612,4.0
images/674fd708f0a5faed1e7057724ef43fb4.png,1140,Negative for intraepithelial lesion,505.0,90.28427076339722,1.28446698794548,0.7460401962944435,0.7785330486379504,5.0
images/ec342d2fc5da33cd79e9c1e3c507778e.png,8201,HSIL,101.5,152.6690467596054,18.273682782164812,0.927205046209062,0.0547235065816072,36.359317925395686
images/9c42ed347e00dc159b9fb767b52de139.png,4968,Negative for intraepithelial lesion,960.0,118.42640614509584,1.1625616780792354,0.4000256399296728,0.8601694162602909,13.152946437965904
images/36ec7e0332c9ab3aa1edb53fe8f6cba8.png,4179,Negative for intraepithelial lesion,430.5,549.3797236680984,55.79075432087081,0.6766327724831559,0.0179241168572246,14.317821063276352
images/602e28f6537d6638bc4ccbe4cde5fab1.png,11104,Negative for intraepithelial lesion,450.5,79.69848430156708,1.1220067376527367,0.3895896628166503,0.8912602450962304,4.123105625617661
images/4a34b60331799fdc99ccce2ac9531a9d.png,6621,Negative for intraepithelial lesion,146.5,239.49747383594513,31.156910385105,0.7960578297113777,0.032095608570934,30.528675044947494
images/c02c490c04b16068d3d7b0fad37c12e6.png,8677,HSIL,272.5,424.8944424390793,52.721253876844685,0.5778825238770087,0.0189676824139268,8.94427190999916
images/1f8274db391ed2747c0c3a8560bf6d3a.png,11313,Negative for intraepithelial lesion,159.5,262.32590091228485,34.333003254018266,0.9822034333252544,0.0291264936131959,33.95585369269929
images/5ddea605aee431bb47d9580882733a87.png,10115,LSIL,195.5,61.899494767189026,1.559615643851438,0.8577738913551431,0.6411836172215617,14.317821063276352
images/09ddefdfc9ca8df4da326825425336d3.png,5291,Negative for intraepithelial lesion,246.5,64.72792184352875,1.3525600007993603,0.8673632952159208,0.7393387349980791,5.0990195135927845
images/9073bf65a95626d36c392876535fbd34.png,2108,ASC-H,271.5,388.0071402788162,44.12652599561595,0.9283864202386468,0.0226621057841569,12.041594578792296
images/6bcb86179547a5f44a5622293f15d283.png,7343,Negative for intraepithelial lesion,425.5,572.9777027368546,61.39966692929513,0.9066269075990906,0.0162867333002237,12.36931687685298
images/e131600fb2e2442a74a46722d621a1ff.png,8217,ASC-H,614.0,105.11269783973694,1.4319641016452926,0.7118139388961781,0.6983415288490988,10.198039027185567
images/eb88a78cefd39ef4f57be86f7d6c55b6.png,1786,LSIL,191.0,279.3380935192108,32.510009638639744,0.9717182499007346,0.0307597571060529,0.0
images/9073bf65a95626d36c392876535fbd34.png,2013,ASC-H,1870.5,173.49747383594513,1.280615443687358,0.6581850495956034,0.780874543509046,4.0
images/5ebaeeae59a5bc5ca0d79d99cb4dcac1.png,5080,ASC-US,220.0,327.82337474823,38.87293111306795,0.9392890461069768,0.0257248417180413,19.4164878389476
images/83685961615806fbb89a8788aa117f05.png,9418,HSIL,81.0,38.82842707633972,1.4811693368840058,0.7475479812682914,0.6751422508541389,18.867962264113206
images/a5ce47f6a10f543bf7fdac28b709d30d.png,4049,Negative for intraepithelial lesion,652.5,106.87005722522736,1.3929056623267482,0.7801370937264651,0.7179237094417237,8.94427190999916
images/8d62bc0267b58954ef9fa8e355d6ec22.png,6571,Negative for intraepithelial lesion,291.5,472.4091612100601,60.92397048687394,0.8222489008124599,0.0164139006701057,13.41640786499874
images/ec14a8dad00ce2aa24bae8dd2683077b.png,6014,Negative for intraepithelial lesion,247.5,362.20815074443817,42.18240826140431,0.4773813585542465,0.0237065649216375,13.41640786499874
images/7cadcc842e5559cd14a3cd1143dd8db0.png,6089,Negative for intraepithelial lesion,378.5,76.04163014888763,1.2157018824436654,0.7770472566104983,0.8225700843614011,2.23606797749979
images/29bb0d0010f481423a9d4293ad1e67b2.png,3589,Negative for intraepithelial lesion,69.5,32.24264061450958,1.1903276898783752,0.5355152772509832,0.840104795094011,15.524174696260024
images/7a43cea47c58c87e989e37ba67714b53.png,6220,Negative for intraepithelial lesion,961.0,135.39696860313416,1.518044946567574,0.8783662339613516,0.658742023588355,5.830951894845301
images/a57e3c97ad51375f4656963d6bd88f8d.png,3109,ASC-US,202.0,294.99494767189026,34.28213986601248,0.9372074405525952,0.029169707722691,13.0
images/449a3b9bd9ad2cc080d8960bb3834968.png,3290,Negative for intraepithelial lesion,799.0,111.25483322143556,1.232767370459645,0.7075379252820567,0.8111830536422651,7.0
images/07872ee58dea1007dd5d4afa5fb2556d.png,10431,Negative for intraepithelial lesion,243.5,338.3502861261368,37.413149261699054,0.9332246338809552,0.0267285705623217,10.0
images/c0d57801655afd0ab48ad3f1e4b43603.png,6415,Negative for intraepithelial lesion,659.5,98.5269113779068,1.1713456621715637,0.6695399319065268,0.8537189595649288,3.605551275463989
images/f29860b096765cfacea56a44c4fd805d.png,8947,HSIL,1172.0,135.7401144504547,1.2510623267206549,0.7670509270747714,0.7993206882196255,11.40175425099138
images/f015142693fefeb45ad5202b66404293.png,6436,Negative for intraepithelial lesion,246.0,58.62741661071777,1.1118764815785014,0.4585077213440577,0.8993804766697886,3.1622776601683795
images/d67cd01defdc182ca48cee14e776f22c.png,10855,Negative for intraepithelial lesion,446.0,81.4558436870575,1.1838584268016592,0.6265778528498007,0.8446955965010313,0.0
images/a9ceb5e547fed2f7d052cdc794cb1330.png,5056,Negative for intraepithelial lesion,180.0,279.53910398483276,34.54639770732952,0.9254940735432804,0.0289465781200057,7.615773105863909
images/fe7dccb72ee17d6776970bdb5e5ba3ba.png,11174,Negative for intraepithelial lesion,2453.0,590.1076455116272,11.296790392689076,0.7449379759914816,0.0885207182959832,10.770329614269007
images/75d04c5e7ddcdf002714f7ef57d4e418.png,4473,Negative for intraepithelial lesion,367.0,82.97056245803833,1.4926986501994348,0.9118160442251964,0.6699275837533538,8.06225774829855
images/c7f09970db9f10dbaf7e567234d1371a.png,2583,LSIL,285.0,416.5929267406464,48.45839879471173,0.908828513961198,0.0206362575915143,14.317821063276352
images/61b751b4e6c2a79d0369b24683339be1.png,9765,ASC-H,36.0,24.0,1.2732395447351628,0.0,0.7853981633974483,25.0
images/d15e51987c8439946557b0f0829ad5a1.png,939,ASC-H,2943.0,214.30865597724917,1.2418790454594886,0.1794115893052061,0.8052313980626071,8.06225774829855
images/27ce7facb22d6ed75c146a43d23e7dde.png,8142,ASC-H,580.0,595.5878744125366,48.669158485079215,0.7102483132206769,0.020546893168629,6.0
images/b5bc96650b0315465891547e78e4490c.png,743,ASC-H,819.0,125.11269783973694,1.5209292501672371,0.8072183579735545,0.6574927794241862,4.123105625617661
images/c22f24fa5dc7c8d99c2d2ba5e293960c.png,6883,Negative for intraepithelial lesion,419.0,79.4558436870575,1.1990237897534413,0.5840390175526989,0.834011809061464,9.899494936611664
images/dbf4ff8985d6e352b46cd8f42add72e8.png,181,HSIL,100.5,157.01219260692596,19.520495210058417,0.8877044620976867,0.0512282085694591,41.048751503547585
images/19bdf3c429c892641865a1bd2b143fea.png,8525,HSIL,55.5,29.41421353816986,1.240542463692057,0.5131053602145355,0.8060989682076957,17.46424919657298
images/aab4785d3320a7fd40e5ec45caf36b72.png,7959,HSIL,796.0,1065.244728565216,113.44251749445792,0.7701513296810654,0.0088150370962003,5.0
images/f195a1576fa4437e8f31f35959554eda.png,2947,ASC-US,48.5,27.41421353816986,1.2331047764447918,0.2786815138875148,0.8109610951983623,33.301651610693426
images/b5bc96650b0315465891547e78e4490c.png,780,Negative for intraepithelial lesion,865.0,112.42640614509584,1.1628151587839508,0.4569241156617424,0.8599819089439635,10.44030650891055
images/f6ed8a6797cceb43ed891679cd4434de.png,4525,LSIL,229.0,326.7939372062683,37.110998125120986,0.9121139733947068,0.0269461898229863,13.601470508735444
images/3731e3064f5b3dfaf2df337f4b481c78.png,2336,Negative for intraepithelial lesion,171.5,232.40916121006012,25.0629679156608,0.8943807773493934,0.0398995044547434,13.92838827718412
images/e4910c7beb3eab919a7e93d4bcc04241.png,9141,ASC-H,36.0,24.0,1.2732395447351628,0.0,0.7853981633974483,21.2602916254693
images/c0dad84e596a1fd11720827eda489983.png,5128,Negative for intraepithelial lesion,390.0,82.62741661071777,1.3930730096976007,0.8786716880345377,0.7178374665496344,3.0
images/4dbb52e87bc98d0d5a10cc0dc05fdc3f.png,5975,Negative for intraepithelial lesion,865.5,143.01219260692596,1.880482057685304,0.7181389685015921,0.5317785383344236,9.433981132056603
images/30cef53c58d14524f9d49e24af9887fa.png,2797,Negative for intraepithelial lesion,642.5,101.35533845424652,1.27236074107503,0.7091020891046058,0.7859406280919123,2.23606797749979
images/1a7a2ec67cefb1f11748edd2573291a8.png,9871,Negative for intraepithelial lesion,425.5,604.0315254926682,68.23540651267201,0.7761886731752822,0.0146551482742949,9.486832980505138
images/e195831951b7e556d3ca5f497ad4bc9c.png,2619,Negative for intraepithelial lesion,745.5,108.5269113779068,1.257237640631054,0.557212864814408,0.7953945759196829,12.529964086141668
images/7a43cea47c58c87e989e37ba67714b53.png,6216,Negative for intraepithelial lesion,272.5,369.4385987520218,39.85732666136147,0.8616947144264103,0.0250894900326925,11.40175425099138
images/ae9ad0a0e62cb046468591ce92237bfc.png,6324,Negative for intraepithelial lesion,617.5,106.87005722522736,1.4718557808391954,0.853497247178727,0.6794143916938917,8.94427190999916
images/221e5472253d8a712be2eb84079a6a72.png,4349,Negative for intraepithelial lesion,587.5,109.21320307254793,1.615595199776844,0.6701303774497311,0.6189669294252211,3.605551275463989
images/094367d4b4e508075c004d2e2f08c7ef.png,3662,Negative for intraepithelial lesion,318.0,526.9949476718903,69.49857809666226,0.8458504142268816,0.014388783589344,2.0
images/c9b3f954a9d1e35591818b6c493facb9.png,7701,HSIL,338.0,509.9066350460053,61.21456420375642,0.7165800032533096,0.0163359816900997,7.0710678118654755
images/edc3ac951f31fca241b7f04d2c5daac5.png,7401,Negative for intraepithelial lesion,209.5,321.09545290470123,39.162861761028275,0.8278733883560742,0.0255343954714545,15.524174696260024
images/987a233d03cd94cd14e42ac9a2a5ab62.png,1957,Negative for intraepithelial lesion,911.5,113.84061968326569,1.1314307172874625,0.6498017325160387,0.8838367075603537,15.0
images/41766de1e13ae83bdad1f7b71a606340.png,9952,Negative for intraepithelial lesion,383.5,77.69848430156708,1.252708030591106,0.6807153721527411,0.7982706070209651,4.123105625617661
images/425f92ac0896cfea0e4e674cd449ce23.png,3683,Negative for intraepithelial lesion,250.0,356.1076455116272,40.36572184077721,0.9124172117310398,0.0247734947970088,20.12461179749811
images/3731e3064f5b3dfaf2df337f4b481c78.png,2337,Negative for intraepithelial lesion,732.0,107.94112491607666,1.266639229236596,0.6958992342066129,0.7894907854722771,13.601470508735444
images/239fed60a9c2ffa1abce3e958b69f317.png,2231,LSIL,140.0,231.25483322143555,30.397910837611487,0.9708406140072892,0.0328969976042792,22.09072203437452
images/0489736e8d880b5188b04d11c3131cd3.png,10518,Negative for intraepithelial lesion,691.0,100.42640614509584,1.1614698248714117,0.5445761290880571,0.8609780285171953,3.1622776601683795
images/2abb345da4a749001db486464032e6ab.png,1839,LSIL,1176.5,149.69848430156708,1.5157689649252333,0.725693374219002,0.6597311484401094,3.0
images/83685961615806fbb89a8788aa117f05.png,9440,HSIL,275.5,440.4091612100601,56.02491697421247,0.4136404837556982,0.0178492009271568,24.331050121192877
images/df075c7d02cc7729bd04b5996a3e8991.png,11383,Negative for intraepithelial lesion,195.5,53.55634891986847,1.167522607649912,0.5527402674856435,0.8565144635724736,7.0
images/9073bf65a95626d36c392876535fbd34.png,2019,ASC-H,323.5,472.97770273685455,55.02970518291701,0.6893441840641193,0.0181720035874448,9.899494936611664
images/ce433f891aafce35a31e058364a98194.png,8904,HSIL,80.5,37.41421353816986,1.3837814256885974,0.8446678554202112,0.7226574814749952,34.20526275297414
images/fcc9c7e2fc1a0f4d30fa745308d15194.png,4671,LSIL,1365.5,181.2964633703232,1.9154776806910592,0.9228342483905572,0.5220629872540324,16.278820596099706
images/be340ee72689dfe3f8dc9c24de6127f4.png,11502,Negative for intraepithelial lesion,486.5,92.87005722522736,1.4107781270883613,0.8453945624659542,0.7088286817033753,2.8284271247461903
images/ccfee7ab69cc4221156c47426b0e8ec8.png,7293,Negative for intraepithelial lesion,288.5,392.0660153627395,42.39969341277977,0.9237452225607932,0.0235850762000696,18.027756377319943
images/5b9327cfecd550d543d371d0c94b2bad.png,2635,Negative for intraepithelial lesion,1939.5,303.63960921764374,3.782833267232839,0.7856328784015535,0.264352121639108,18.0
images/bd7e1530680d11547db567150fa7c403.png,4006,LSIL,56.0,30.0,1.2789236498455876,0.5110997564882681,0.7819075048934596,1.0
images/221e5472253d8a712be2eb84079a6a72.png,4350,ASC-US,1043.5,145.35533845424652,1.6112378519391075,0.4796836177231314,0.6206408313933977,10.770329614269007
images/ba9d94a8fdbaba01220db89cde170b24.png,294,HSIL,22.0,42.82842707633972,6.6348591017759215,0.6986611508112236,0.1507191011384604,48.70318264754368
images/c5304cb4ceea0d7c9c64e26b6b3e804e.png,2819,Negative for intraepithelial lesion,306.0,455.4213538169861,53.93808079040933,0.6714486734508625,0.018539777191661,16.0312195418814
images/6bb20c67c4013e8805d0f64315b9bcb1.png,8089,HSIL,48.0,26.82842707633972,1.1932716452089387,0.3976756570131896,0.8380321480151343,40.607881008493905
images/b73f6ce80af2295f03792c3c2bdc338b.png,1233,Negative for intraepithelial lesion,872.0,113.5979790687561,1.177646271888312,0.7188073889505221,0.849151416576505,12.206555615733702
images/ed6b37f3f850247337f16501fe5fa7fd.png,9791,Negative for intraepithelial lesion,48.5,27.41421353816986,1.2331047764447918,0.2786815138875148,0.8109610951983623,13.45362404707371
images/674fd708f0a5faed1e7057724ef43fb4.png,1142,Negative for intraepithelial lesion,293.0,68.14213538169861,1.2611129740392606,0.8126813798154637,0.792950370494617,5.0
images/16032768fe56bbb933730762d726d263.png,2186,Negative for intraepithelial lesion,311.5,464.83556735515594,55.198946266188074,0.7825382216884951,0.0181162878577004,17.11724276862369
images/85a21c60c167f742b313ae379ef31fb2.png,1488,LSIL,289.5,468.4091612100601,60.31041666250287,0.9131916666905944,0.0165808836240678,1.4142135623730951
images/d1139b2167d9254c2e29edb485c1bda8.png,11359,LSIL,205.0,275.62236428260803,29.489348808683093,0.5021020365375636,0.0339105487370257,16.15549442140351
images/3f30a996dcac3c4845ba2e650fe874b5.png,4271,ASC-US,347.0,537.4213538169861,66.23545110030395,0.6024315400566969,0.0150976551588007,18.0
images/550a723278b6eb460f4cf76bd5dbaff0.png,3803,ASC-US,325.0,436.3330411911011,46.616855703508016,0.7962034699424337,0.0214514682491712,6.082762530298219
images/6a642a0409ea6f1ffd234d666d6c9319.png,741,Negative for intraepithelial lesion,20.0,38.82842707633972,5.998735814380224,0.5637873918324667,0.1667017903343552,45.12205669071391
images/408929e7f250196167bf4418c08fd999.png,8267,HSIL,1142.5,330.2670258283615,7.597388905050569,0.9490978465763762,0.1316241688424325,3.0
images/f7f0f05e4ea3c356b520371057e646b9.png,2123,Negative for intraepithelial lesion,257.5,423.4385987520218,55.41071959963757,0.7299814014518237,0.018047049510011,4.242640687119285
images/1e4460705ccdffafa78ceef35bf11ad2.png,3216,Negative for intraepithelial lesion,627.5,100.5269113779068,1.2815663171873657,0.5457735093363859,0.7802951642757628,11.0
images/fb100898ae793bb2475fd6d3ee92ef31.png,11282,LSIL,238.5,379.0954529047012,47.95113630270276,0.537386396396999,0.0208545631471017,5.830951894845301
images/555c3bddd4513160fb3681c88f4bcc87.png,2865,Negative for intraepithelial lesion,549.5,95.69848430156708,1.3262718685436576,0.4060006628025951,0.7539932224439565,3.0
images/5c7feaaf66d0981fe28378fbab186509.png,5187,ASC-US,390.5,594.2914110422134,71.97273479076365,0.8853337704216075,0.0138941503738486,20.518284528683193
images/8d62bc0267b58954ef9fa8e355d6ec22.png,6565,Negative for intraepithelial lesion,100.5,137.9827550649643,15.07556850435932,0.420567513067046,0.0663324901950354,38.897300677553446
images/5921d98f5baacc86b3a1445540c858ee.png,2490,Negative for intraepithelial lesion,488.5,84.87005722522736,1.173368859010136,0.4630626233079201,0.8522469233107215,3.0
images/bef90ce102d8ea3841e78ed81d2d03ea.png,677,ASC-H,194.5,64.72792184352875,1.7141698724783667,0.9256138446959256,0.583372754389965,13.601470508735444
images/9073bf65a95626d36c392876535fbd34.png,2015,ASC-H,2372.5,194.1248904466629,1.2639979283951206,0.5534412218853423,0.791140537128637,11.04536101718726
images/8c202a2617293100cafc0ee30c52bd7e.png,1565,LSIL,3215.0,404.5096664428711,4.050111385411302,0.7387672716160238,0.2469067896754762,3.0
images/3265df8f2ecb21f1688c33025e540df8.png,7564,Negative for intraepithelial lesion,576.0,96.76955199241638,1.2937343623350317,0.8092132175167754,0.7729562026899578,3.1622776601683795
images/29bb0d0010f481423a9d4293ad1e67b2.png,3587,Negative for intraepithelial lesion,246.5,376.0660153627395,45.65637108515034,0.9521414955794334,0.0219027482086776,9.219544457292889
images/e42d8978f7ff44cd74a646b97b1c2c1c.png,10041,Negative for intraepithelial lesion,608.0,95.94112491607666,1.2047478759609944,0.7023747895347282,0.8300491911656845,4.0
images/f4062608fdab5e483be224b0b807bfbb.png,2701,Negative for intraepithelial lesion,350.5,74.38477599620819,1.256233101187621,0.6174440005324134,0.796030608534847,9.486832980505138
images/9073bf65a95626d36c392876535fbd34.png,2110,ASC-H,384.0,586.0487704277039,71.17482857368238,0.8223800379132716,0.0140499109030486,6.324555320336759
images/9ae8a4edde40219bad6303cebc672ee4.png,8,LSIL,355.5,552.835567355156,68.41360615832713,0.7197197604555702,0.0146169754257031,7.0710678118654755
images/c899c91db0a340602f35d125ec47fb74.png,6280,Negative for intraepithelial lesion,421.5,81.21320307254791,1.2452192792499637,0.7216557532713623,0.8030714081156316,4.47213595499958
images/19bdf3c429c892641865a1bd2b143fea.png,8556,HSIL,266.5,387.52185904979706,44.84203697177307,0.8396530394950786,0.0223005034456725,18.601075237738275
images/4e36cfad62c065237107d1a0fe1abd9b.png,9308,HSIL,185.0,295.8822498321533,37.65791165419326,0.978070783354548,0.0265548448140949,7.810249675906654
images/055cde67bf7565df83f914b053ab86eb.png,6155,Negative for intraepithelial lesion,425.5,77.69848430156708,1.1290564741050275,0.6388783150467052,0.8856952888850603,1.0
images/b5bc96650b0315465891547e78e4490c.png,793,Negative for intraepithelial lesion,905.5,119.84061968326569,1.2621465177985571,0.4707506590011823,0.7923010410425293,11.6619037896906
images/5901e3526774e5847970bb8203c7c711.png,3667,Negative for intraepithelial lesion,624.5,97.01219260692596,1.199251675630011,0.7380930871355216,0.833853327304849,4.47213595499958
images/19bdf3c429c892641865a1bd2b143fea.png,8610,HSIL,244.0,73.4558436870575,1.75975825901784,0.9371630168761604,0.5682598702836161,15.264337522473747
images/7d96810eb097fe737df7fc9eb0a8b3ed.png,4610,Negative for intraepithelial lesion,656.0,108.28427076339722,1.4223846238586983,0.7132099410863997,0.7030447202720475,9.486832980505138
images/f1e600e1264144f6c44514f8abf0191a.png,1279,Negative for intraepithelial lesion,380.5,74.87005722522736,1.172335199742908,0.560628631776121,0.8529983576534246,6.4031242374328485
images/81c4574751d0daa8c717d37e047ec234.png,7655,Negative for intraepithelial lesion,537.0,93.94112491607666,1.3077579328083562,0.7850308444250387,0.7646675083457848,6.324555320336759
images/54562f3bda233bc849ce844c2d6d0809.png,905,ASC-H,322.0,477.9066350460053,56.44433808782317,0.8496518748746279,0.017716568815885,8.06225774829855
images/ec14a8dad00ce2aa24bae8dd2683077b.png,6059,Negative for intraepithelial lesion,267.0,412.30865597724915,50.66683539555888,0.8708448821303213,0.0197367763783339,12.16552506059644
images/4bae321eaa4fedb2a75bf5c53b14b4f4.png,5530,Negative for intraepithelial lesion,744.5,114.18376553058624,1.3935872229364863,0.6690221820464791,0.7175725950564169,1.4142135623730951
images/5633910bdb41ea5626f7b60a8ef80af0.png,5655,Negative for intraepithelial lesion,569.0,896.6173119544983,112.43256265840806,0.6377166466920182,0.008894220467412,1.4142135623730951
images/e49e5d68eaf20468db941ac76632674f.png,10769,Negative for intraepithelial lesion,276.5,398.0071402788162,45.59074899915937,0.8144998880532888,0.0219342744296312,10.295630140987
images/326be63a57e19af9bff9a7df786b9987.png,990,ASC-US,42.0,26.0,1.2808183515490623,0.54373973731304,0.7807508369868126,7.280109889280518
images/055cde67bf7565df83f914b053ab86eb.png,6131,Negative for intraepithelial lesion,873.5,120.5269113779068,1.3234126500796182,0.6936954849106305,0.7556222165020402,2.23606797749979
images/28d57ea979962b5e05639ed582021cdd.png,8383,HSIL,36.0,24.0,1.2732395447351628,0.0,0.7853981633974483,8.54400374531753
images/9073bf65a95626d36c392876535fbd34.png,2098,ASC-H,317.0,464.73506212234497,54.21778265097668,0.7624417506897094,0.0184441331073502,13.038404810405298
images/f1662645f23a20ea9806ca8c6d655fba.png,446,Negative for intraepithelial lesion,60.5,30.242640614509583,1.2030236870820077,0.5069498889600306,0.831238828244146,21.633307652783937
images/84c4b1e0a44ff6f6ce78e04f751518ed.png,7051,Negative for intraepithelial lesion,252.0,311.53910398483276,30.64888842918912,0.978175899173314,0.0326276106981951,25.059928172283335
images/0d07c6d5b42ace6162cff25fc06b21b9.png,578,Negative for intraepithelial lesion,545.5,92.5269113779068,1.2489110601972035,0.6988410494611361,0.8006975291275742,9.055385138137416
images/ba9d94a8fdbaba01220db89cde170b24.png,322,HSIL,198.5,299.09545290470123,35.86321716580933,0.989445058276855,0.0278837226280235,12.16552506059644
images/30c400872fcaf018f0605eeff12d0f51.png,6285,Negative for intraepithelial lesion,271.5,384.83556735515594,43.40809325322929,0.8996857642798636,0.0230371786700307,13.0
images/458d0586e1dc5d723b54924fa1a75ab1.png,8481,HSIL,409.0,98.62741661071776,1.8926144134815956,0.8342686919578375,0.5283696419496408,40.311288741492746
images/1a57775542328ddeda39a1aaacebfef0.png,5325,ASC-US,858.5,114.18376553058624,1.2085331246082869,0.6553279057912164,0.8274493926876211,1.4142135623730951
images/f6ed8a6797cceb43ed891679cd4434de.png,4551,LSIL,185.5,269.92387998104095,31.255671805524653,0.8637918077520164,0.0319941931250776,25.079872407968907
images/83685961615806fbb89a8788aa117f05.png,9370,HSIL,55.5,29.41421353816986,1.240542463692057,0.5131053602145355,0.8060989682076957,23.0
images/5c7feaaf66d0981fe28378fbab186509.png,5180,Negative for intraepithelial lesion,587.0,933.3036036491394,118.08586634359207,0.6685990145054114,0.0084684139682755,9.433981132056603
images/424a7ee29385c53e950de973f411a30c.png,8635,HSIL,165.5,220.40916121006012,23.358848045446383,0.4662958169324376,0.042810330289166,30.083217912982647
images/94510a321f43fadd424e96343d6cab76.png,1683,LSIL,206.0,302.99494767189026,35.464487592166954,0.9068609784487076,0.02819722116106,13.601470508735444
images/66ac6258c1215e76435accb18ec68f08.png,7812,HSIL,245.0,352.45079135894775,40.3479089082362,0.9341364299110054,0.0247844318840491,24.08318915758459
images/f015142693fefeb45ad5202b66404293.png,6440,Negative for intraepithelial lesion,359.5,549.2375882863998,66.77466904780309,0.7494335900258403,0.0149757387683061,8.94427190999916
images/ae9ad0a0e62cb046468591ce92237bfc.png,6381,Negative for intraepithelial lesion,209.5,317.92387998104095,38.393031802997335,0.9385823068952746,0.0260463931353795,20.615528128088304
images/29f484bfc17af22288d78f7187777fc6.png,3518,Negative for intraepithelial lesion,2071.0,186.56854152679443,1.3374786867845605,0.6831337339969832,0.7476754656959097,5.0
images/5613e617f960b8414dbec5aa38647f96.png,5447,Negative for intraepithelial lesion,90.5,117.9827550649643,12.239921245369546,0.9631722695226028,0.0816998720786955,42.44997055358225
images/424a7ee29385c53e950de973f411a30c.png,8645,Negative for intraepithelial lesion,597.5,777.6051193475723,80.53236413079374,0.4404616030283059,0.0124173679835834,6.082762530298219
images/466a61aa31579a2ffb3c561f5a5d37d0.png,10283,Negative for intraepithelial lesion,302.0,453.76449966430664,54.255556772374405,0.7906931045774768,0.0184312918250094,10.0
images/09ddefdfc9ca8df4da326825425336d3.png,5292,Negative for intraepithelial lesion,281.5,66.72792184352875,1.2587136323913075,0.7178353510081671,0.7944618809762133,19.235384061671343
images/1a1319ef78624dc20d4a43cadde1da01.png,420,HSIL,102.0,164.76955199241638,21.180874449797688,0.7259182728068538,0.0472124039245958,37.0
images/1a7a2ec67cefb1f11748edd2573291a8.png,9892,ASC-H,148.5,195.92387998104095,20.57019590608415,0.9141286101262438,0.04861402412333,33.61547262794322
images/0b1732c713ea3f212e602c004fedeb65.png,7487,Negative for intraepithelial lesion,767.5,104.6690467596054,1.1359214218677325,0.5045820702975354,0.8803425842218521,7.0710678118654755
